r: 1, g: 1, u: 1, b: 1, w: 37
r: 8, g: 12, u: 10, b: 5, w: 6
r: 9, g: 11, u: 10, b: 5, w: 6
r: 10, g: 10, u: 10, b: 5, w: 6
r: 11, g: 9, u: 10, b: 5, w: 6
r: 12, g: 8, u: 10, b: 5, w: 6
r: 13, g: 7, u: 10, b: 5, w: 6
r: 14, g: 6, u: 10, b: 5, w: 6
r: 15, g: 5, u: 10, b: 5, w: 6
r: 16, g: 4, u: 10, b: 5, w: 6
r: 17, g: 3, u: 10, b: 5, w: 6
r: 18, g: 2, u: 10, b: 5, w: 6
r: 19, g: 1, u: 10, b: 5, w: 6
r: 1, g: 20, u: 9, b: 5, w: 6
r: 2, g: 19, u: 9, b: 5, w: 6
r: 3, g: 18, u: 9, b: 5, w: 6
r: 4, g: 17, u: 9, b: 5, w: 6
r: 5, g: 16, u: 9, b: 5, w: 6
r: 6, g: 15, u: 9, b: 5, w: 6
r: 7, g: 14, u: 9, b: 5, w: 6
r: 8, g: 13, u: 9, b: 5, w: 6
r: 9, g: 12, u: 9, b: 5, w: 6
r: 10, g: 11, u: 9, b: 5, w: 6
r: 11, g: 10, u: 9, b: 5, w: 6
r: 12, g: 9, u: 9, b: 5, w: 6
r: 13, g: 8, u: 9, b: 5, w: 6
r: 14, g: 7, u: 9, b: 5, w: 6
r: 15, g: 6, u: 9, b: 5, w: 6
r: 16, g: 5, u: 9, b: 5, w: 6
r: 17, g: 4, u: 9, b: 5, w: 6
r: 18, g: 3, u: 9, b: 5, w: 6
r: 19, g: 2, u: 9, b: 5, w: 6
r: 20, g: 1, u: 9, b: 5, w: 6
r: 1, g: 21, u: 8, b: 5, w: 6
r: 2, g: 20, u: 8, b: 5, w: 6
r: 3, g: 19, u: 8, b: 5, w: 6
r: 4, g: 18, u: 8, b: 5, w: 6
r: 5, g: 17, u: 8, b: 5, w: 6
r: 6, g: 16, u: 8, b: 5, w: 6
r: 7, g: 15, u: 8, b: 5, w: 6
r: 8, g: 14, u: 8, b: 5, w: 6
r: 9, g: 13, u: 8, b: 5, w: 6
r: 10, g: 12, u: 8, b: 5, w: 6
r: 11, g: 11, u: 8, b: 5, w: 6
r: 12, g: 10, u: 8, b: 5, w: 6
r: 13, g: 9, u: 8, b: 5, w: 6
r: 14, g: 8, u: 8, b: 5, w: 6
r: 15, g: 7, u: 8, b: 5, w: 6
r: 16, g: 6, u: 8, b: 5, w: 6
r: 17, g: 5, u: 8, b: 5, w: 6
r: 18, g: 4, u: 8, b: 5, w: 6
r: 19, g: 3, u: 8, b: 5, w: 6
r: 20, g: 2, u: 8, b: 5, w: 6
r: 21, g: 1, u: 8, b: 5, w: 6
r: 1, g: 22, u: 7, b: 5, w: 6
r: 2, g: 21, u: 7, b: 5, w: 6
r: 3, g: 20, u: 7, b: 5, w: 6
r: 4, g: 19, u: 7, b: 5, w: 6
r: 5, g: 18, u: 7, b: 5, w: 6
r: 6, g: 17, u: 7, b: 5, w: 6
r: 7, g: 16, u: 7, b: 5, w: 6
r: 8, g: 15, u: 7, b: 5, w: 6
r: 9, g: 14, u: 7, b: 5, w: 6
r: 10, g: 13, u: 7, b: 5, w: 6
r: 11, g: 12, u: 7, b: 5, w: 6
r: 12, g: 11, u: 7, b: 5, w: 6
r: 13, g: 10, u: 7, b: 5, w: 6
r: 14, g: 9, u: 7, b: 5, w: 6
r: 15, g: 8, u: 7, b: 5, w: 6
r: 16, g: 7, u: 7, b: 5, w: 6
r: 17, g: 6, u: 7, b: 5, w: 6
r: 18, g: 5, u: 7, b: 5, w: 6
r: 19, g: 4, u: 7, b: 5, w: 6
r: 20, g: 3, u: 7, b: 5, w: 6
r: 21, g: 2, u: 7, b: 5, w: 6
r: 22, g: 1, u: 7, b: 5, w: 6
r: 1, g: 23, u: 6, b: 5, w: 6
r: 2, g: 22, u: 6, b: 5, w: 6
r: 3, g: 21, u: 6, b: 5, w: 6
r: 4, g: 20, u: 6, b: 5, w: 6
r: 5, g: 19, u: 6, b: 5, w: 6
r: 6, g: 18, u: 6, b: 5, w: 6
r: 7, g: 17, u: 6, b: 5, w: 6
r: 8, g: 16, u: 6, b: 5, w: 6
r: 9, g: 15, u: 6, b: 5, w: 6
r: 10, g: 14, u: 6, b: 5, w: 6
r: 11, g: 13, u: 6, b: 5, w: 6
r: 12, g: 12, u: 6, b: 5, w: 6
r: 13, g: 11, u: 6, b: 5, w: 6
r: 14, g: 10, u: 6, b: 5, w: 6
r: 15, g: 9, u: 6, b: 5, w: 6
r: 16, g: 8, u: 6, b: 5, w: 6
r: 17, g: 7, u: 6, b: 5, w: 6
r: 18, g: 6, u: 6, b: 5, w: 6
r: 19, g: 5, u: 6, b: 5, w: 6
r: 20, g: 4, u: 6, b: 5, w: 6
r: 21, g: 3, u: 6, b: 5, w: 6
r: 22, g: 2, u: 6, b: 5, w: 6
r: 23, g: 1, u: 6, b: 5, w: 6
r: 1, g: 24, u: 5, b: 5, w: 6
r: 2, g: 23, u: 5, b: 5, w: 6
r: 3, g: 22, u: 5, b: 5, w: 6
r: 4, g: 21, u: 5, b: 5, w: 6
r: 5, g: 20, u: 5, b: 5, w: 6
r: 6, g: 19, u: 5, b: 5, w: 6
r: 7, g: 18, u: 5, b: 5, w: 6
r: 8, g: 17, u: 5, b: 5, w: 6
r: 9, g: 16, u: 5, b: 5, w: 6
r: 10, g: 15, u: 5, b: 5, w: 6
r: 11, g: 14, u: 5, b: 5, w: 6
r: 12, g: 13, u: 5, b: 5, w: 6
r: 13, g: 12, u: 5, b: 5, w: 6
r: 14, g: 11, u: 5, b: 5, w: 6
r: 15, g: 10, u: 5, b: 5, w: 6
r: 16, g: 9, u: 5, b: 5, w: 6
r: 17, g: 8, u: 5, b: 5, w: 6
r: 18, g: 7, u: 5, b: 5, w: 6
r: 19, g: 6, u: 5, b: 5, w: 6
r: 20, g: 5, u: 5, b: 5, w: 6
r: 21, g: 4, u: 5, b: 5, w: 6
r: 22, g: 3, u: 5, b: 5, w: 6
r: 23, g: 2, u: 5, b: 5, w: 6
r: 24, g: 1, u: 5, b: 5, w: 6
r: 1, g: 25, u: 4, b: 5, w: 6
r: 2, g: 24, u: 4, b: 5, w: 6
r: 3, g: 23, u: 4, b: 5, w: 6
r: 4, g: 22, u: 4, b: 5, w: 6
r: 5, g: 21, u: 4, b: 5, w: 6
r: 6, g: 20, u: 4, b: 5, w: 6
r: 7, g: 19, u: 4, b: 5, w: 6
r: 8, g: 18, u: 4, b: 5, w: 6
r: 9, g: 17, u: 4, b: 5, w: 6
r: 10, g: 16, u: 4, b: 5, w: 6
r: 11, g: 15, u: 4, b: 5, w: 6
r: 12, g: 14, u: 4, b: 5, w: 6
r: 13, g: 13, u: 4, b: 5, w: 6
r: 14, g: 12, u: 4, b: 5, w: 6
r: 15, g: 11, u: 4, b: 5, w: 6
r: 16, g: 10, u: 4, b: 5, w: 6
r: 17, g: 9, u: 4, b: 5, w: 6
r: 18, g: 8, u: 4, b: 5, w: 6
r: 19, g: 7, u: 4, b: 5, w: 6
r: 20, g: 6, u: 4, b: 5, w: 6
r: 21, g: 5, u: 4, b: 5, w: 6
r: 22, g: 4, u: 4, b: 5, w: 6
r: 23, g: 3, u: 4, b: 5, w: 6
r: 24, g: 2, u: 4, b: 5, w: 6
r: 25, g: 1, u: 4, b: 5, w: 6
r: 1, g: 26, u: 3, b: 5, w: 6
r: 2, g: 25, u: 3, b: 5, w: 6
r: 3, g: 24, u: 3, b: 5, w: 6
r: 4, g: 23, u: 3, b: 5, w: 6
r: 5, g: 22, u: 3, b: 5, w: 6
r: 6, g: 21, u: 3, b: 5, w: 6
r: 7, g: 20, u: 3, b: 5, w: 6
r: 8, g: 19, u: 3, b: 5, w: 6
r: 9, g: 18, u: 3, b: 5, w: 6
r: 10, g: 17, u: 3, b: 5, w: 6
r: 11, g: 16, u: 3, b: 5, w: 6
r: 12, g: 15, u: 3, b: 5, w: 6
r: 13, g: 14, u: 3, b: 5, w: 6
r: 14, g: 13, u: 3, b: 5, w: 6
r: 15, g: 12, u: 3, b: 5, w: 6
r: 16, g: 11, u: 3, b: 5, w: 6
r: 17, g: 10, u: 3, b: 5, w: 6
r: 18, g: 9, u: 3, b: 5, w: 6
r: 19, g: 8, u: 3, b: 5, w: 6
r: 20, g: 7, u: 3, b: 5, w: 6
r: 21, g: 6, u: 3, b: 5, w: 6
r: 22, g: 5, u: 3, b: 5, w: 6
r: 23, g: 4, u: 3, b: 5, w: 6
r: 24, g: 3, u: 3, b: 5, w: 6
r: 25, g: 2, u: 3, b: 5, w: 6
r: 26, g: 1, u: 3, b: 5, w: 6
r: 1, g: 27, u: 2, b: 5, w: 6
r: 2, g: 26, u: 2, b: 5, w: 6
r: 3, g: 25, u: 2, b: 5, w: 6
r: 4, g: 24, u: 2, b: 5, w: 6
r: 5, g: 23, u: 2, b: 5, w: 6
r: 6, g: 22, u: 2, b: 5, w: 6
r: 7, g: 21, u: 2, b: 5, w: 6
r: 8, g: 20, u: 2, b: 5, w: 6
r: 9, g: 19, u: 2, b: 5, w: 6
r: 10, g: 18, u: 2, b: 5, w: 6
r: 11, g: 17, u: 2, b: 5, w: 6
r: 12, g: 16, u: 2, b: 5, w: 6
r: 13, g: 15, u: 2, b: 5, w: 6
r: 14, g: 14, u: 2, b: 5, w: 6
r: 15, g: 13, u: 2, b: 5, w: 6
r: 16, g: 12, u: 2, b: 5, w: 6
r: 17, g: 11, u: 2, b: 5, w: 6
r: 18, g: 10, u: 2, b: 5, w: 6
r: 19, g: 9, u: 2, b: 5, w: 6
r: 20, g: 8, u: 2, b: 5, w: 6
r: 21, g: 7, u: 2, b: 5, w: 6
r: 22, g: 6, u: 2, b: 5, w: 6
r: 23, g: 5, u: 2, b: 5, w: 6
r: 24, g: 4, u: 2, b: 5, w: 6
r: 25, g: 3, u: 2, b: 5, w: 6
r: 26, g: 2, u: 2, b: 5, w: 6
r: 27, g: 1, u: 2, b: 5, w: 6
r: 1, g: 28, u: 1, b: 5, w: 6
r: 2, g: 27, u: 1, b: 5, w: 6
r: 3, g: 26, u: 1, b: 5, w: 6
r: 4, g: 25, u: 1, b: 5, w: 6
r: 5, g: 24, u: 1, b: 5, w: 6
r: 6, g: 23, u: 1, b: 5, w: 6
r: 7, g: 22, u: 1, b: 5, w: 6
r: 8, g: 21, u: 1, b: 5, w: 6
r: 9, g: 20, u: 1, b: 5, w: 6
r: 10, g: 19, u: 1, b: 5, w: 6
r: 11, g: 18, u: 1, b: 5, w: 6
r: 12, g: 17, u: 1, b: 5, w: 6
r: 13, g: 16, u: 1, b: 5, w: 6
r: 14, g: 15, u: 1, b: 5, w: 6
r: 15, g: 14, u: 1, b: 5, w: 6
r: 16, g: 13, u: 1, b: 5, w: 6
r: 17, g: 12, u: 1, b: 5, w: 6
r: 18, g: 11, u: 1, b: 5, w: 6
r: 19, g: 10, u: 1, b: 5, w: 6
r: 20, g: 9, u: 1, b: 5, w: 6
r: 21, g: 8, u: 1, b: 5, w: 6
r: 22, g: 7, u: 1, b: 5, w: 6
r: 23, g: 6, u: 1, b: 5, w: 6
r: 24, g: 5, u: 1, b: 5, w: 6
r: 25, g: 4, u: 1, b: 5, w: 6
r: 26, g: 3, u: 1, b: 5, w: 6
r: 27, g: 2, u: 1, b: 5, w: 6
r: 28, g: 1, u: 1, b: 5, w: 6
r: 1, g: 1, u: 29, b: 4, w: 6
r: 1, g: 2, u: 28, b: 4, w: 6
r: 2, g: 1, u: 28, b: 4, w: 6
r: 1, g: 3, u: 27, b: 4, w: 6
r: 2, g: 2, u: 27, b: 4, w: 6
r: 3, g: 1, u: 27, b: 4, w: 6
r: 1, g: 4, u: 26, b: 4, w: 6
r: 2, g: 3, u: 26, b: 4, w: 6
r: 3, g: 2, u: 26, b: 4, w: 6
r: 4, g: 1, u: 26, b: 4, w: 6
r: 1, g: 5, u: 25, b: 4, w: 6
r: 2, g: 4, u: 25, b: 4, w: 6
r: 3, g: 3, u: 25, b: 4, w: 6
r: 4, g: 2, u: 25, b: 4, w: 6
r: 5, g: 1, u: 25, b: 4, w: 6
r: 1, g: 6, u: 24, b: 4, w: 6
r: 2, g: 5, u: 24, b: 4, w: 6
r: 3, g: 4, u: 24, b: 4, w: 6
r: 4, g: 3, u: 24, b: 4, w: 6
r: 5, g: 2, u: 24, b: 4, w: 6
r: 6, g: 1, u: 24, b: 4, w: 6
r: 1, g: 7, u: 23, b: 4, w: 6
r: 2, g: 6, u: 23, b: 4, w: 6
r: 3, g: 5, u: 23, b: 4, w: 6
r: 4, g: 4, u: 23, b: 4, w: 6
r: 5, g: 3, u: 23, b: 4, w: 6
r: 6, g: 2, u: 23, b: 4, w: 6
r: 7, g: 1, u: 23, b: 4, w: 6
r: 1, g: 8, u: 22, b: 4, w: 6
r: 2, g: 7, u: 22, b: 4, w: 6
r: 3, g: 6, u: 22, b: 4, w: 6
r: 4, g: 5, u: 22, b: 4, w: 6
r: 5, g: 4, u: 22, b: 4, w: 6
r: 6, g: 3, u: 22, b: 4, w: 6
r: 7, g: 2, u: 22, b: 4, w: 6
r: 8, g: 1, u: 22, b: 4, w: 6
r: 1, g: 9, u: 21, b: 4, w: 6
r: 2, g: 8, u: 21, b: 4, w: 6
r: 3, g: 7, u: 21, b: 4, w: 6
r: 4, g: 6, u: 21, b: 4, w: 6
r: 5, g: 5, u: 21, b: 4, w: 6
r: 6, g: 4, u: 21, b: 4, w: 6
r: 7, g: 3, u: 21, b: 4, w: 6
r: 8, g: 2, u: 21, b: 4, w: 6
r: 9, g: 1, u: 21, b: 4, w: 6
r: 1, g: 10, u: 20, b: 4, w: 6
r: 2, g: 9, u: 20, b: 4, w: 6
r: 3, g: 8, u: 20, b: 4, w: 6
r: 4, g: 7, u: 20, b: 4, w: 6
r: 5, g: 6, u: 20, b: 4, w: 6
r: 6, g: 5, u: 20, b: 4, w: 6
r: 7, g: 4, u: 20, b: 4, w: 6
r: 8, g: 3, u: 20, b: 4, w: 6
r: 9, g: 2, u: 20, b: 4, w: 6
r: 10, g: 1, u: 20, b: 4, w: 6
r: 1, g: 11, u: 19, b: 4, w: 6
r: 2, g: 10, u: 19, b: 4, w: 6
r: 3, g: 9, u: 19, b: 4, w: 6
r: 4, g: 8, u: 19, b: 4, w: 6
r: 5, g: 7, u: 19, b: 4, w: 6
r: 6, g: 6, u: 19, b: 4, w: 6
r: 7, g: 5, u: 19, b: 4, w: 6
r: 8, g: 4, u: 19, b: 4, w: 6
r: 9, g: 3, u: 19, b: 4, w: 6
r: 10, g: 2, u: 19, b: 4, w: 6
r: 11, g: 1, u: 19, b: 4, w: 6
r: 1, g: 12, u: 18, b: 4, w: 6
r: 2, g: 11, u: 18, b: 4, w: 6
r: 3, g: 10, u: 18, b: 4, w: 6
r: 4, g: 9, u: 18, b: 4, w: 6
r: 5, g: 8, u: 18, b: 4, w: 6
r: 6, g: 7, u: 18, b: 4, w: 6
r: 7, g: 6, u: 18, b: 4, w: 6
r: 8, g: 5, u: 18, b: 4, w: 6
r: 9, g: 4, u: 18, b: 4, w: 6
r: 10, g: 3, u: 18, b: 4, w: 6
r: 11, g: 2, u: 18, b: 4, w: 6
r: 12, g: 1, u: 18, b: 4, w: 6
r: 1, g: 13, u: 17, b: 4, w: 6
r: 2, g: 12, u: 17, b: 4, w: 6
r: 3, g: 11, u: 17, b: 4, w: 6
r: 4, g: 10, u: 17, b: 4, w: 6
r: 5, g: 9, u: 17, b: 4, w: 6
r: 6, g: 8, u: 17, b: 4, w: 6
r: 7, g: 7, u: 17, b: 4, w: 6
r: 8, g: 6, u: 17, b: 4, w: 6
r: 9, g: 5, u: 17, b: 4, w: 6
r: 10, g: 4, u: 17, b: 4, w: 6
r: 11, g: 3, u: 17, b: 4, w: 6
r: 12, g: 2, u: 17, b: 4, w: 6
r: 13, g: 1, u: 17, b: 4, w: 6
r: 1, g: 14, u: 16, b: 4, w: 6
r: 2, g: 13, u: 16, b: 4, w: 6
r: 3, g: 12, u: 16, b: 4, w: 6
r: 4, g: 11, u: 16, b: 4, w: 6
r: 5, g: 10, u: 16, b: 4, w: 6
r: 6, g: 9, u: 16, b: 4, w: 6
r: 7, g: 8, u: 16, b: 4, w: 6
r: 8, g: 7, u: 16, b: 4, w: 6
r: 9, g: 6, u: 16, b: 4, w: 6
r: 10, g: 5, u: 16, b: 4, w: 6
r: 11, g: 4, u: 16, b: 4, w: 6
r: 12, g: 3, u: 16, b: 4, w: 6
r: 13, g: 2, u: 16, b: 4, w: 6
r: 14, g: 1, u: 16, b: 4, w: 6
r: 1, g: 15, u: 15, b: 4, w: 6
r: 2, g: 14, u: 15, b: 4, w: 6
r: 3, g: 13, u: 15, b: 4, w: 6
r: 4, g: 12, u: 15, b: 4, w: 6
r: 5, g: 11, u: 15, b: 4, w: 6
r: 6, g: 10, u: 15, b: 4, w: 6
r: 7, g: 9, u: 15, b: 4, w: 6
r: 8, g: 8, u: 15, b: 4, w: 6
r: 9, g: 7, u: 15, b: 4, w: 6
r: 10, g: 6, u: 15, b: 4, w: 6
r: 11, g: 5, u: 15, b: 4, w: 6
r: 12, g: 4, u: 15, b: 4, w: 6
r: 13, g: 3, u: 15, b: 4, w: 6
r: 14, g: 2, u: 15, b: 4, w: 6
r: 15, g: 1, u: 15, b: 4, w: 6
r: 1, g: 16, u: 14, b: 4, w: 6
r: 2, g: 15, u: 14, b: 4, w: 6
r: 3, g: 14, u: 14, b: 4, w: 6
r: 4, g: 13, u: 14, b: 4, w: 6
r: 5, g: 12, u: 14, b: 4, w: 6
r: 6, g: 11, u: 14, b: 4, w: 6
r: 7, g: 10, u: 14, b: 4, w: 6
r: 8, g: 9, u: 14, b: 4, w: 6
r: 9, g: 8, u: 14, b: 4, w: 6
r: 10, g: 7, u: 14, b: 4, w: 6
r: 11, g: 6, u: 14, b: 4, w: 6
r: 12, g: 5, u: 14, b: 4, w: 6
r: 13, g: 4, u: 14, b: 4, w: 6
r: 14, g: 3, u: 14, b: 4, w: 6
r: 15, g: 2, u: 14, b: 4, w: 6
r: 16, g: 1, u: 14, b: 4, w: 6
r: 1, g: 17, u: 13, b: 4, w: 6
r: 2, g: 16, u: 13, b: 4, w: 6
r: 3, g: 15, u: 13, b: 4, w: 6
r: 4, g: 14, u: 13, b: 4, w: 6
r: 5, g: 13, u: 13, b: 4, w: 6
r: 6, g: 12, u: 13, b: 4, w: 6
r: 7, g: 11, u: 13, b: 4, w: 6
r: 8, g: 10, u: 13, b: 4, w: 6
r: 9, g: 9, u: 13, b: 4, w: 6
r: 10, g: 8, u: 13, b: 4, w: 6
r: 11, g: 7, u: 13, b: 4, w: 6
r: 12, g: 6, u: 13, b: 4, w: 6
r: 13, g: 5, u: 13, b: 4, w: 6
r: 14, g: 4, u: 13, b: 4, w: 6
r: 15, g: 3, u: 13, b: 4, w: 6
r: 16, g: 2, u: 13, b: 4, w: 6
r: 17, g: 1, u: 13, b: 4, w: 6
r: 1, g: 18, u: 12, b: 4, w: 6
r: 2, g: 17, u: 12, b: 4, w: 6
r: 3, g: 16, u: 12, b: 4, w: 6
r: 4, g: 15, u: 12, b: 4, w: 6
r: 5, g: 14, u: 12, b: 4, w: 6
r: 6, g: 13, u: 12, b: 4, w: 6
r: 7, g: 12, u: 12, b: 4, w: 6
r: 8, g: 11, u: 12, b: 4, w: 6
r: 9, g: 10, u: 12, b: 4, w: 6
r: 10, g: 9, u: 12, b: 4, w: 6
r: 11, g: 8, u: 12, b: 4, w: 6
r: 12, g: 7, u: 12, b: 4, w: 6
r: 13, g: 6, u: 12, b: 4, w: 6
r: 14, g: 5, u: 12, b: 4, w: 6
r: 15, g: 4, u: 12, b: 4, w: 6
r: 16, g: 3, u: 12, b: 4, w: 6
r: 17, g: 2, u: 12, b: 4, w: 6
r: 18, g: 1, u: 12, b: 4, w: 6
r: 1, g: 19, u: 11, b: 4, w: 6
r: 2, g: 18, u: 11, b: 4, w: 6
r: 3, g: 17, u: 11, b: 4, w: 6
r: 4, g: 16, u: 11, b: 4, w: 6
r: 5, g: 15, u: 11, b: 4, w: 6
r: 6, g: 14, u: 11, b: 4, w: 6
r: 7, g: 13, u: 11, b: 4, w: 6
r: 8, g: 12, u: 11, b: 4, w: 6
r: 9, g: 11, u: 11, b: 4, w: 6
r: 10, g: 10, u: 11, b: 4, w: 6
r: 11, g: 9, u: 11, b: 4, w: 6
r: 12, g: 8, u: 11, b: 4, w: 6
r: 13, g: 7, u: 11, b: 4, w: 6
r: 14, g: 6, u: 11, b: 4, w: 6
r: 15, g: 5, u: 11, b: 4, w: 6
r: 16, g: 4, u: 11, b: 4, w: 6
r: 17, g: 3, u: 11, b: 4, w: 6
r: 18, g: 2, u: 11, b: 4, w: 6
r: 19, g: 1, u: 11, b: 4, w: 6
r: 1, g: 20, u: 10, b: 4, w: 6
r: 2, g: 19, u: 10, b: 4, w: 6
r: 3, g: 18, u: 10, b: 4, w: 6
r: 4, g: 17, u: 10, b: 4, w: 6
r: 5, g: 16, u: 10, b: 4, w: 6
r: 6, g: 15, u: 10, b: 4, w: 6
r: 7, g: 14, u: 10, b: 4, w: 6
r: 8, g: 13, u: 10, b: 4, w: 6
r: 9, g: 12, u: 10, b: 4, w: 6
r: 10, g: 11, u: 10, b: 4, w: 6
r: 11, g: 10, u: 10, b: 4, w: 6
r: 12, g: 9, u: 10, b: 4, w: 6
r: 13, g: 8, u: 10, b: 4, w: 6
r: 14, g: 7, u: 10, b: 4, w: 6
r: 15, g: 6, u: 10, b: 4, w: 6
r: 16, g: 5, u: 10, b: 4, w: 6
r: 17, g: 4, u: 10, b: 4, w: 6
r: 18, g: 3, u: 10, b: 4, w: 6
r: 19, g: 2, u: 10, b: 4, w: 6
r: 20, g: 1, u: 10, b: 4, w: 6
r: 1, g: 21, u: 9, b: 4, w: 6
r: 2, g: 20, u: 9, b: 4, w: 6
r: 3, g: 19, u: 9, b: 4, w: 6
r: 4, g: 18, u: 9, b: 4, w: 6
r: 5, g: 17, u: 9, b: 4, w: 6
r: 6, g: 16, u: 9, b: 4, w: 6
r: 7, g: 15, u: 9, b: 4, w: 6
r: 8, g: 14, u: 9, b: 4, w: 6
r: 9, g: 13, u: 9, b: 4, w: 6
r: 10, g: 12, u: 9, b: 4, w: 6
r: 11, g: 11, u: 9, b: 4, w: 6
r: 12, g: 10, u: 9, b: 4, w: 6
r: 13, g: 9, u: 9, b: 4, w: 6
r: 14, g: 8, u: 9, b: 4, w: 6
r: 15, g: 7, u: 9, b: 4, w: 6
r: 16, g: 6, u: 9, b: 4, w: 6
r: 17, g: 5, u: 9, b: 4, w: 6
r: 18, g: 4, u: 9, b: 4, w: 6
r: 19, g: 3, u: 9, b: 4, w: 6
r: 20, g: 2, u: 9, b: 4, w: 6
r: 21, g: 1, u: 9, b: 4, w: 6
r: 1, g: 22, u: 8, b: 4, w: 6
r: 2, g: 21, u: 8, b: 4, w: 6
r: 3, g: 20, u: 8, b: 4, w: 6
r: 4, g: 19, u: 8, b: 4, w: 6
r: 5, g: 18, u: 8, b: 4, w: 6
r: 6, g: 17, u: 8, b: 4, w: 6
r: 7, g: 16, u: 8, b: 4, w: 6
r: 8, g: 15, u: 8, b: 4, w: 6
r: 9, g: 14, u: 8, b: 4, w: 6
r: 10, g: 13, u: 8, b: 4, w: 6
r: 11, g: 12, u: 8, b: 4, w: 6
r: 12, g: 11, u: 8, b: 4, w: 6
r: 13, g: 10, u: 8, b: 4, w: 6
r: 14, g: 9, u: 8, b: 4, w: 6
r: 15, g: 8, u: 8, b: 4, w: 6
r: 16, g: 7, u: 8, b: 4, w: 6
r: 17, g: 6, u: 8, b: 4, w: 6
r: 18, g: 5, u: 8, b: 4, w: 6
r: 19, g: 4, u: 8, b: 4, w: 6
r: 20, g: 3, u: 8, b: 4, w: 6
r: 21, g: 2, u: 8, b: 4, w: 6
r: 22, g: 1, u: 8, b: 4, w: 6
r: 1, g: 23, u: 7, b: 4, w: 6
r: 2, g: 22, u: 7, b: 4, w: 6
r: 3, g: 21, u: 7, b: 4, w: 6
r: 4, g: 20, u: 7, b: 4, w: 6
r: 5, g: 19, u: 7, b: 4, w: 6
r: 6, g: 18, u: 7, b: 4, w: 6
r: 7, g: 17, u: 7, b: 4, w: 6
r: 8, g: 16, u: 7, b: 4, w: 6
r: 9, g: 15, u: 7, b: 4, w: 6
r: 10, g: 14, u: 7, b: 4, w: 6
r: 11, g: 13, u: 7, b: 4, w: 6
r: 12, g: 12, u: 7, b: 4, w: 6
r: 13, g: 11, u: 7, b: 4, w: 6
r: 14, g: 10, u: 7, b: 4, w: 6
r: 15, g: 9, u: 7, b: 4, w: 6
r: 16, g: 8, u: 7, b: 4, w: 6
r: 17, g: 7, u: 7, b: 4, w: 6
r: 18, g: 6, u: 7, b: 4, w: 6
r: 19, g: 5, u: 7, b: 4, w: 6
r: 20, g: 4, u: 7, b: 4, w: 6
r: 21, g: 3, u: 7, b: 4, w: 6
r: 22, g: 2, u: 7, b: 4, w: 6
r: 23, g: 1, u: 7, b: 4, w: 6
r: 1, g: 24, u: 6, b: 4, w: 6
r: 2, g: 23, u: 6, b: 4, w: 6
r: 3, g: 22, u: 6, b: 4, w: 6
r: 4, g: 21, u: 6, b: 4, w: 6
r: 5, g: 20, u: 6, b: 4, w: 6
r: 6, g: 19, u: 6, b: 4, w: 6
r: 7, g: 18, u: 6, b: 4, w: 6
r: 8, g: 17, u: 6, b: 4, w: 6
r: 9, g: 16, u: 6, b: 4, w: 6
r: 10, g: 15, u: 6, b: 4, w: 6
r: 11, g: 14, u: 6, b: 4, w: 6
r: 12, g: 13, u: 6, b: 4, w: 6
r: 13, g: 12, u: 6, b: 4, w: 6
r: 14, g: 11, u: 6, b: 4, w: 6
r: 15, g: 10, u: 6, b: 4, w: 6
r: 16, g: 9, u: 6, b: 4, w: 6
r: 17, g: 8, u: 6, b: 4, w: 6
r: 18, g: 7, u: 6, b: 4, w: 6
r: 19, g: 6, u: 6, b: 4, w: 6
r: 20, g: 5, u: 6, b: 4, w: 6
r: 21, g: 4, u: 6, b: 4, w: 6
r: 22, g: 3, u: 6, b: 4, w: 6
r: 23, g: 2, u: 6, b: 4, w: 6
r: 24, g: 1, u: 6, b: 4, w: 6
r: 1, g: 25, u: 5, b: 4, w: 6
r: 2, g: 24, u: 5, b: 4, w: 6
r: 3, g: 23, u: 5, b: 4, w: 6
r: 4, g: 22, u: 5, b: 4, w: 6
r: 5, g: 21, u: 5, b: 4, w: 6
r: 6, g: 20, u: 5, b: 4, w: 6
r: 7, g: 19, u: 5, b: 4, w: 6
r: 8, g: 18, u: 5, b: 4, w: 6
r: 9, g: 17, u: 5, b: 4, w: 6
r: 10, g: 16, u: 5, b: 4, w: 6
r: 11, g: 15, u: 5, b: 4, w: 6
r: 12, g: 14, u: 5, b: 4, w: 6
r: 13, g: 13, u: 5, b: 4, w: 6
r: 14, g: 12, u: 5, b: 4, w: 6
r: 15, g: 11, u: 5, b: 4, w: 6
r: 16, g: 10, u: 5, b: 4, w: 6
r: 17, g: 9, u: 5, b: 4, w: 6
r: 18, g: 8, u: 5, b: 4, w: 6
r: 19, g: 7, u: 5, b: 4, w: 6
r: 20, g: 6, u: 5, b: 4, w: 6
r: 21, g: 5, u: 5, b: 4, w: 6
r: 22, g: 4, u: 5, b: 4, w: 6
r: 23, g: 3, u: 5, b: 4, w: 6
r: 24, g: 2, u: 5, b: 4, w: 6
r: 25, g: 1, u: 5, b: 4, w: 6
r: 1, g: 26, u: 4, b: 4, w: 6
r: 2, g: 25, u: 4, b: 4, w: 6
r: 3, g: 24, u: 4, b: 4, w: 6
r: 4, g: 23, u: 4, b: 4, w: 6
r: 5, g: 22, u: 4, b: 4, w: 6
r: 6, g: 21, u: 4, b: 4, w: 6
